annotation_uuid,BeetleID,BeetlePosition,ImageFileName,ImageSize,ImageFilePath,detection_coords,cropped_image_path,CollectionDate,SpeciesCode,ScientificName,Genus,Species,PlotID,TrapID,Plot_Trap,Barcoded?,Photographer,SD Card Number,Comment,SiteID,SiteName,SiteState,SiteDomainCode,SiteLatitude,SiteLongitude,SiteType,SiteTerrain,max_temp,min_temp,precipitation,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,shortwave_radiation,evapotranspiration,weather_code,sunshine_duration
7258a632-b335-4805-977f-bb26fe96ed5b,BET.D20.001538,4,IMG_0237.JPG,"6960, 4640",group_images/IMG_0237.JPG,"[3843, 3525, 4093, 4028]",individual_images/IMG_0237.JPG/7258a632-b335-4805-977f-bb26fe96ed5b.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,2.0,E,002E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
2e9ffc8d-71e6-4f1a-b2f8-5a0580104838,BET.D20.001539,1,IMG_0238.JPG,"6960, 4640",group_images/IMG_0238.JPG,"[3806, 482, 4066, 872]",individual_images/IMG_0238.JPG/2e9ffc8d-71e6-4f1a-b2f8-5a0580104838.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,2.0,E,002E,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
33386ce4-5c97-4c3d-8b3f-795c01ea8a43,BET.D20.001540,2,IMG_0238.JPG,"6960, 4640",group_images/IMG_0238.JPG,"[3729, 1314, 3981, 1663]",individual_images/IMG_0238.JPG/33386ce4-5c97-4c3d-8b3f-795c01ea8a43.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
3f4e9dd1-2ff1-45d4-b343-8a84ad37f640,BET.D20.001553,3,IMG_0238.JPG,"6960, 4640",group_images/IMG_0238.JPG,"[3706, 2217, 3955, 2531]",individual_images/IMG_0238.JPG/3f4e9dd1-2ff1-45d4-b343-8a84ad37f640.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
a9a5113c-76e9-4310-bf17-f10109aa1bcc,BET.D20.001554,4,IMG_0238.JPG,"6960, 4640",group_images/IMG_0238.JPG,"[3703, 3068, 3859, 3392]",individual_images/IMG_0238.JPG/a9a5113c-76e9-4310-bf17-f10109aa1bcc.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
cc9f41db-5dfc-44e1-9ee5-8cf4187930dd,BET.D20.001555,5,IMG_0238.JPG,"6960, 4640",group_images/IMG_0238.JPG,"[3780, 3720, 4036, 4180]",individual_images/IMG_0238.JPG/cc9f41db-5dfc-44e1-9ee5-8cf4187930dd.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
11303284-a034-411d-9fd7-880b514d8fc5,BET.D20.001556,1,IMG_0239.JPG,"6960, 4640",group_images/IMG_0239.JPG,"[3754, 1073, 3937, 1429]",individual_images/IMG_0239.JPG/11303284-a034-411d-9fd7-880b514d8fc5.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
6880c1f9-003c-4477-ade8-135a76852f37,BET.D20.001557,2,IMG_0239.JPG,"6960, 4640",group_images/IMG_0239.JPG,"[3890, 1924, 4116, 2237]",individual_images/IMG_0239.JPG/6880c1f9-003c-4477-ade8-135a76852f37.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
03ae373a-2168-43a8-8586-255ccd45c6ed,BET.D20.001558,3,IMG_0239.JPG,"6960, 4640",group_images/IMG_0239.JPG,"[3894, 2861, 4055, 3210]",individual_images/IMG_0239.JPG/03ae373a-2168-43a8-8586-255ccd45c6ed.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,W,014W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
45e4cbd8-868e-4562-887f-d345eaa4e7d4,BET.D20.001559,4,IMG_0239.JPG,"6960, 4640",group_images/IMG_0239.JPG,"[4027, 3512, 4224, 3979]",individual_images/IMG_0239.JPG/45e4cbd8-868e-4562-887f-d345eaa4e7d4.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
83b1bd62-6acc-4290-ba02-ed048d3bb0ce,BET.D20.001560,1,IMG_0240.JPG,"6960, 4640",group_images/IMG_0240.JPG,"[3697, 875, 3881, 1226]",individual_images/IMG_0240.JPG/83b1bd62-6acc-4290-ba02-ed048d3bb0ce.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
c78e88a1-40cd-4dd1-b7f0-9ee3cd53a97c,BET.D20.001561,2,IMG_0240.JPG,"6960, 4640",group_images/IMG_0240.JPG,"[3551, 1821, 3736, 2138]",individual_images/IMG_0240.JPG/c78e88a1-40cd-4dd1-b7f0-9ee3cd53a97c.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
d8a8ee1d-19b1-4cc0-87d3-d6a4763b0641,BET.D20.001569,3,IMG_0240.JPG,"6960, 4640",group_images/IMG_0240.JPG,"[3569, 2716, 3788, 3100]",individual_images/IMG_0240.JPG/d8a8ee1d-19b1-4cc0-87d3-d6a4763b0641.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
35587008-b08e-42f9-b469-20e96e062772,BET.D20.001570,4,IMG_0240.JPG,"6960, 4640",group_images/IMG_0240.JPG,"[3523, 3557, 3763, 3961]",individual_images/IMG_0240.JPG/35587008-b08e-42f9-b469-20e96e062772.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
fe2f2eec-78f6-4597-a99f-3b2b2b4ffc96,BET.D20.001571,1,IMG_0241.JPG,"6960, 4640",group_images/IMG_0241.JPG,"[3945, 1103, 4165, 1497]",individual_images/IMG_0241.JPG/fe2f2eec-78f6-4597-a99f-3b2b2b4ffc96.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
f199eadf-789d-46ad-9d76-d3662be350b7,BET.D20.001572,2,IMG_0241.JPG,"6960, 4640",group_images/IMG_0241.JPG,"[4060, 2017, 4332, 2389]",individual_images/IMG_0241.JPG/f199eadf-789d-46ad-9d76-d3662be350b7.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
ddbc0141-e694-444b-9c0f-23bba818d93a,BET.D20.001573,3,IMG_0241.JPG,"6960, 4640",group_images/IMG_0241.JPG,"[4126, 2838, 4310, 3217]",individual_images/IMG_0241.JPG/ddbc0141-e694-444b-9c0f-23bba818d93a.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
e02e0ba7-5f8a-4d2b-b8b0-3248986e5a67,BET.D20.001575,4,IMG_0241.JPG,"6960, 4640",group_images/IMG_0241.JPG,"[4118, 3683, 4309, 4043]",individual_images/IMG_0241.JPG/e02e0ba7-5f8a-4d2b-b8b0-3248986e5a67.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
81b47f77-2027-4628-be31-ef2a7a4f0efe,BET.D20.001576,1,IMG_0242.JPG,"6960, 4640",group_images/IMG_0242.JPG,"[3943, 981, 4172, 1387]",individual_images/IMG_0242.JPG/81b47f77-2027-4628-be31-ef2a7a4f0efe.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
1520de82-f67d-4748-8b6b-23f1697de0d0,BET.D20.001577,2,IMG_0242.JPG,"6960, 4640",group_images/IMG_0242.JPG,"[3894, 1923, 4087, 2300]",individual_images/IMG_0242.JPG/1520de82-f67d-4748-8b6b-23f1697de0d0.png,2020-08-04,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,S,014S,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,17.6,8.5,0.6,0.6,0.0,3.0,14.8,34.6,25.5,3.9,51.0,43985.43
b4e24ee7-4e79-4d64-8255-5baf7756ceb2,BET.D20.001590,3,IMG_0242.JPG,"6960, 4640",group_images/IMG_0242.JPG,"[3922, 2660, 4122, 2970]",individual_images/IMG_0242.JPG/b4e24ee7-4e79-4d64-8255-5baf7756ceb2.png,2020-08-18,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.6,9.6,1.8,1.8,0.0,9.0,12.5,32.4,16.78,2.5,51.0,30745.72
9bb371a0-4871-4f06-9e02-06f5e186154c,BET.D20.001591,4,IMG_0242.JPG,"6960, 4640",group_images/IMG_0242.JPG,"[3950, 3613, 4203, 3948]",individual_images/IMG_0242.JPG/9bb371a0-4871-4f06-9e02-06f5e186154c.png,2020-08-18,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.6,9.6,1.8,1.8,0.0,9.0,12.5,32.4,16.78,2.5,51.0,30745.72
306b6c8b-cb97-4012-abf5-94575b336988,BET.D20.001592,1,IMG_0243.JPG,"6960, 4640",group_images/IMG_0243.JPG,"[3968, 1590, 4195, 1929]",individual_images/IMG_0243.JPG/306b6c8b-cb97-4012-abf5-94575b336988.png,2020-08-18,TREOBT,Trechus obtusus,Trechus,Obtusus,3.0,W,003W,Y,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.6,9.6,1.8,1.8,0.0,9.0,12.5,32.4,16.78,2.5,51.0,30745.72
82f34e45-c8c4-4a64-b311-2725d812e80a,BET.D20.001611,2,IMG_0243.JPG,"6960, 4640",group_images/IMG_0243.JPG,"[4220, 2612, 4506, 2980]",individual_images/IMG_0243.JPG/82f34e45-c8c4-4a64-b311-2725d812e80a.png,2020-08-18,TREOBT,Trechus obtusus,Trechus,Obtusus,14.0,E,014E,N,AE,1.0,,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.6,9.6,1.8,1.8,0.0,9.0,12.5,32.4,16.78,2.5,51.0,30745.72
057843f8-ef31-406c-80f3-bc296909ada5,BET.D20.003258,1,IMG_0244.JPG,"6960, 4640",group_images/IMG_0244.JPG,"[3980, 1563, 4399, 2176]",individual_images/IMG_0244.JPG/057843f8-ef31-406c-80f3-bc296909ada5.png,2024-07-03,MECNEO,Mecyclothorax neonomas,Mecyclothorax,Neonomas,14.0,E,014E,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.9,9.3,4.7,4.7,0.0,9.0,13.7,29.9,20.69,3.08,53.0,38609.3
6cf7a715-64ac-4dce-845c-1ab5719eb605,BET.D20.003137,2,IMG_0244.JPG,"6960, 4640",group_images/IMG_0244.JPG,"[3919, 2589, 4422, 3329]",individual_images/IMG_0244.JPG/6cf7a715-64ac-4dce-845c-1ab5719eb605.png,2024-06-19,MECNEO,Mecyclothorax neonomas,Mecyclothorax,Neonomas,14.0,W,014W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.1,11.6,1.9,1.9,0.0,8.0,13.1,27.7,18.44,2.69,51.0,45122.93
e7092936-07f4-4f45-bfbc-e99399e5ebb5,BET.D20.003085,1,IMG_0245.JPG,"6960, 4640",group_images/IMG_0245.JPG,"[4204, 841, 4547, 1655]",individual_images/IMG_0245.JPG/e7092936-07f4-4f45-bfbc-e99399e5ebb5.png,2024-05-08,AGOMUE,Agonum muelleri,Agonum,Muelleri,2.0,W,002W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.8,10.0,4.8,4.8,0.0,16.0,12.1,24.8,13.62,1.96,53.0,24602.31
d296441e-fbe4-4ff6-951a-c13722d9f8da,BET.D20.003086,2,IMG_0245.JPG,"6960, 4640",group_images/IMG_0245.JPG,"[4172, 1996, 4557, 2687]",individual_images/IMG_0245.JPG/d296441e-fbe4-4ff6-951a-c13722d9f8da.png,2024-05-22,AGOMUE,Agonum muelleri,Agonum,Muelleri,2.0,W,002W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,12.0,26.4,26.4,0.0,24.0,14.7,30.2,13.47,1.94,63.0,21988.82
a59c5ea9-f621-4758-a477-47093d7117b9,BET.D20.003148,3,IMG_0245.JPG,"6960, 4640",group_images/IMG_0245.JPG,"[4190, 2885, 4683, 3710]",individual_images/IMG_0245.JPG/a59c5ea9-f621-4758-a477-47093d7117b9.png,2024-06-19,AGOMUE,Agonum muelleri,Agonum,Muelleri,2.0,W,002W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.1,11.6,1.9,1.9,0.0,8.0,13.1,27.7,18.44,2.69,51.0,45122.93
69a73414-bd15-4835-9ca5-7fdeca33712c,BET.D20.003167,1,IMG_0246.JPG,"6960, 4640",group_images/IMG_0246.JPG,"[3565, 1351, 4118, 1979]",individual_images/IMG_0246.JPG/69a73414-bd15-4835-9ca5-7fdeca33712c.png,2024-07-03,AGOMUE,Agonum muelleri,Agonum,Muelleri,2.0,W,002W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.9,9.3,4.7,4.7,0.0,9.0,13.7,29.9,20.69,3.08,53.0,38609.3
cc1bd472-d45b-4a19-a2fa-f40315f8fca5,BET.D20.003269,2,IMG_0246.JPG,"6960, 4640",group_images/IMG_0246.JPG,"[3515, 2423, 3971, 3017]",individual_images/IMG_0246.JPG/cc1bd472-d45b-4a19-a2fa-f40315f8fca5.png,2024-10-09,AGOMUE,Agonum muelleri,Agonum,Muelleri,2.0,W,002W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.3,11.3,1.4,1.4,0.0,6.0,15.9,32.8,15.02,2.17,53.0,22712.52
dd411bdd-70b9-4e10-9997-3c7fdb6a9dc0,BET.D20.003253,1,IMG_0247.JPG,"6960, 4640",group_images/IMG_0247.JPG,"[3690, 1827, 4084, 2625]",individual_images/IMG_0247.JPG/dd411bdd-70b9-4e10-9997-3c7fdb6a9dc0.png,2024-09-11,BLAHAW,Blackburnia hawaiiensis,Blackburnia,Hawaiiensis,15.0,W,015W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,16.8,13.7,7.2,7.2,0.0,18.0,14.8,30.2,10.12,1.63,55.0,5016.25
2828596b-4d0f-476c-acc5-ce1ee6d5441c,BET.D20.003106,1,IMG_0248.JPG,"6960, 4640",group_images/IMG_0248.JPG,"[4210, 899, 4437, 1352]",individual_images/IMG_0248.JPG/2828596b-4d0f-476c-acc5-ce1ee6d5441c.png,2024-05-22,MECBRU,Mecyclothorax brunneonubiger,Mecyclothorax,Brunneonubiger,14.0,W,014W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,12.0,26.4,26.4,0.0,24.0,14.7,30.2,13.47,1.94,63.0,21988.82
59726103-5891-4710-974c-6af71cd62d0b,BET.D20.003125,2,IMG_0248.JPG,"6960, 4640",group_images/IMG_0248.JPG,"[4154, 1722, 4530, 2243]",individual_images/IMG_0248.JPG/59726103-5891-4710-974c-6af71cd62d0b.png,2024-06-05,MECBRU,Mecyclothorax brunneonubiger,Mecyclothorax,Brunneonubiger,6.0,S,006S,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.5,12.0,0.0,0.0,0.0,0.0,11.0,25.2,29.06,4.94,2.0,44972.8
1d3c518b-44a0-4a5e-bf19-61c6dc6da5d5,BET.D20.003128,3,IMG_0248.JPG,"6960, 4640",group_images/IMG_0248.JPG,"[4182, 2434, 4518, 2921]",individual_images/IMG_0248.JPG/1d3c518b-44a0-4a5e-bf19-61c6dc6da5d5.png,2024-06-05,MECBRU,Mecyclothorax brunneonubiger,Mecyclothorax,Brunneonubiger,14.0,E,014E,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.5,12.0,0.0,0.0,0.0,0.0,11.0,25.2,29.06,4.94,2.0,44972.8
d02ad506-e3ec-4ace-b531-fa429a7347d1,BET.D20.003138,4,IMG_0248.JPG,"6960, 4640",group_images/IMG_0248.JPG,"[4276, 3162, 4612, 3715]",individual_images/IMG_0248.JPG/d02ad506-e3ec-4ace-b531-fa429a7347d1.png,2024-06-19,MECBRU,Mecyclothorax brunneonubiger,Mecyclothorax,Brunneonubiger,14.0,E,014E,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.1,11.6,1.9,1.9,0.0,8.0,13.1,27.7,18.44,2.69,51.0,45122.93
70c1c9b8-d769-467b-bef6-87fbf72a8de9,BET.D20.003102,1,IMG_0249.JPG,"6960, 4640",group_images/IMG_0249.JPG,"[3893, 942, 4105, 1266]",individual_images/IMG_0249.JPG/70c1c9b8-d769-467b-bef6-87fbf72a8de9.png,2024-05-22,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,7.0,S,007S,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,14.7,12.0,26.4,26.4,0.0,24.0,14.7,30.2,13.47,1.94,63.0,21988.82
edc85e7e-b5b7-41ac-b9bb-35bf01bb7c42,BET.D20.003108,2,IMG_0249.JPG,"6960, 4640",group_images/IMG_0249.JPG,"[3890, 1797, 4153, 2141]",individual_images/IMG_0249.JPG/edc85e7e-b5b7-41ac-b9bb-35bf01bb7c42.png,2024-06-05,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,7.0,S,007S,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.5,12.0,0.0,0.0,0.0,0.0,11.0,25.2,29.06,4.94,2.0,44972.8
2651be42-5dbe-427c-9988-2e071ed06da6,BET.D20.003121,3,IMG_0249.JPG,"6960, 4640",group_images/IMG_0249.JPG,"[3885, 2588, 4125, 2970]",individual_images/IMG_0249.JPG/2651be42-5dbe-427c-9988-2e071ed06da6.png,2024-06-05,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,4.0,S,004S,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,19.5,12.0,0.0,0.0,0.0,0.0,11.0,25.2,29.06,4.94,2.0,44972.8
8ea70dae-8eb9-4b2a-a9af-ca8eb4ebe5c6,BET.D20.003139,4,IMG_0249.JPG,"6960, 4640",group_images/IMG_0249.JPG,"[3846, 3380, 4050, 3695]",individual_images/IMG_0249.JPG/8ea70dae-8eb9-4b2a-a9af-ca8eb4ebe5c6.png,2024-06-19,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,7.0,W,007W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.1,11.6,1.9,1.9,0.0,8.0,13.1,27.7,18.44,2.69,51.0,45122.93
8e2aaa2c-af3d-4084-b792-939dcba0e83b,BET.D20.003140,1,IMG_0250.JPG,"6960, 4640",group_images/IMG_0250.JPG,"[3632, 1018, 3857, 1461]",individual_images/IMG_0250.JPG/8e2aaa2c-af3d-4084-b792-939dcba0e83b.png,2024-06-19,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,7.0,W,007W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.1,11.6,1.9,1.9,0.0,8.0,13.1,27.7,18.44,2.69,51.0,45122.93
ffc82f25-e9d0-4bd4-ba2e-3c4871c02764,BET.D20.003149,2,IMG_0250.JPG,"6960, 4640",group_images/IMG_0250.JPG,"[3739, 1886, 3931, 2195]",individual_images/IMG_0250.JPG/ffc82f25-e9d0-4bd4-ba2e-3c4871c02764.png,2024-06-19,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,4.0,S,004S,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.1,11.6,1.9,1.9,0.0,8.0,13.1,27.7,18.44,2.69,51.0,45122.93
4466f318-ff0d-4950-b1e5-a7376f40d55c,BET.D20.003151,3,IMG_0250.JPG,"6960, 4640",group_images/IMG_0250.JPG,"[3823, 2651, 4066, 2979]",individual_images/IMG_0250.JPG/4466f318-ff0d-4950-b1e5-a7376f40d55c.png,2024-06-19,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,4.0,S,004S,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.1,11.6,1.9,1.9,0.0,8.0,13.1,27.7,18.44,2.69,51.0,45122.93
7003ea9a-bc7e-4118-b901-3f97fd637d4a,BET.D20.003161,4,IMG_0250.JPG,"6960, 4640",group_images/IMG_0250.JPG,"[3920, 3194, 4125, 3567]",individual_images/IMG_0250.JPG/7003ea9a-bc7e-4118-b901-3f97fd637d4a.png,2024-07-03,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,7.0,W,007W,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,15.9,9.3,4.7,4.7,0.0,9.0,13.7,29.9,20.69,3.08,53.0,38609.3
9431ccfa-2d59-416e-9cf0-e6bd53632e29,BET.D20.003179,1,IMG_0251.JPG,"6960, 4640",group_images/IMG_0251.JPG,"[3721, 791, 3951, 1129]",individual_images/IMG_0251.JPG/9431ccfa-2d59-416e-9cf0-e6bd53632e29.png,2024-07-17,MECDIS,Mecyclothorax discedens,Mecyclothorax,Discedens,4.0,S,004S,N,MK,1.0,PRELIMINARY,PUUM,Puu Makaala Natural Area Reserve NEON,HI,D20,19.55309,-155.31731,CORE,TERRESTRIAL,18.4,9.4,0.0,0.0,0.0,0.0,13.5,35.6,26.05,4.31,3.0,44693.62
